Domain Code,Domain,Area Code (FAO),Area,Element Code,Element,Item Code,Item,Year Code,Year,Months Code,Months,Unit,Value,Flag,Flag Description
"PP","Producer Prices","4","Algeria","5532","Producer Price (USD/tonne)","426","Carrots and turnips","2001","2001","7021","Annual value","USD","336.7","","Official data"
"PP","Producer Prices","4","Algeria","5532","Producer Price (USD/tonne)","393","Cauliflowers and broccoli","2001","2001","7021","Annual value","USD","505.1","","Official data"
"PP","Producer Prices","4","Algeria","5532","Producer Price (USD/tonne)","191","Chick peas","2001","2001","7021","Annual value","USD","582.8","","Official data"
"PP","Producer Prices","4","Algeria","5532","Producer Price (USD/tonne)","397","Cucumbers and gherkins","2001","2001","7021","Annual value","USD","181.3","","Official data"
"PP","Producer Prices","4","Algeria","5532","Producer Price (USD/tonne)","399","Eggplants (aubergines)","2001","2001","7021","Annual value","USD","129.5","","Official data"
"PP","Producer Prices","4","Algeria","5532","Producer Price (USD/tonne)","1062","Eggs, hen, in shell","2001","2001","7021","Annual value","USD","1165.6","*","Unofficial figure"
"PP","Producer Prices","4","Algeria","5532","Producer Price (USD/tonne)","201","Lentils","2001","2001","7021","Annual value","USD","388.5","","Official data"
"PP","Producer Prices","4","Algeria","5532","Producer Price (USD/tonne)","945","Meat live weight, cattle","2001","2001","7021","Annual value","USD","2382.1","Ce","Calculated data based on estimated data"
"PP","Producer Prices","4","Algeria","5532","Producer Price (USD/tonne)","1013","Meat live weight, sheep","2001","2001","7021","Annual value","USD","999","Ce","Calculated data based on estimated data"
"PP","Producer Prices","4","Algeria","5532","Producer Price (USD/tonne)","882","Milk, whole fresh cow","2001","2001","7021","Annual value","USD","427.4","","Official data"
"PP","Producer Prices","4","Algeria","5532","Producer Price (USD/tonne)","75","Oats","2001","2001","7021","Annual value","USD","142.5","","Official data"
"PP","Producer Prices","4","Algeria","5532","Producer Price (USD/tonne)","187","Peas, dry","2001","2001","7021","Annual value","USD","388.5","","Official data"
"PP","Producer Prices","4","Algeria","5532","Producer Price (USD/tonne)","211","Pulses nes","2001","2001","7021","Annual value","USD","211.6","","Official data"
"PP","Producer Prices","4","Algeria","5532","Producer Price (USD/tonne)","97","Triticale","2001","2001","7021","Annual value","USD","246.1","","Official data"
"PP","Producer Prices","4","Algeria","5532","Producer Price (USD/tonne)","420","Vegetables, leguminous nes","2001","2001","7021","Annual value","USD","388.5","","Official data"
"PP","Producer Prices","4","Algeria","5532","Producer Price (USD/tonne)","205","Vetches","2001","2001","7021","Annual value","USD","211.6","","Official data"
"PP","Producer Prices","4","Algeria","5532","Producer Price (USD/tonne)","567","Watermelons","2001","2001","7021","Annual value","USD","194.3","","Official data"
"PP","Producer Prices","4","Algeria","5532","Producer Price (USD/tonne)","15","Wheat","2001","2001","7021","Annual value","USD","246.1","","Official data"
"PP","Producer Prices","4","Algeria","5532","Producer Price (USD/tonne)","515","Apples","2002","2002","7021","Annual value","USD","978.9","","Official data"
"PP","Producer Prices","4","Algeria","5532","Producer Price (USD/tonne)","44","Barley","2002","2002","7021","Annual value","USD","125.5","","Official data"
"PP","Producer Prices","4","Algeria","5532","Producer Price (USD/tonne)","414","Beans, green","2002","2002","7021","Annual value","USD","627.5","","Official data"
"PP","Producer Prices","4","Algeria","5532","Producer Price (USD/tonne)","358","Cabbages and other brassicas","2002","2002","7021","Annual value","USD","238.4","","Official data"
"PP","Producer Prices","4","Algeria","5532","Producer Price (USD/tonne)","426","Carrots and turnips","2002","2002","7021","Annual value","USD","213.3","","Official data"
"PP","Producer Prices","4","Algeria","5532","Producer Price (USD/tonne)","393","Cauliflowers and broccoli","2002","2002","7021","Annual value","USD","376.5","","Official data"
"PP","Producer Prices","4","Algeria","5532","Producer Price (USD/tonne)","689","Chillies and peppers, dry","2002","2002","7021","Annual value","USD","577.3","","Official data"
"PP","Producer Prices","4","Algeria","5532","Producer Price (USD/tonne)","401","Chillies and peppers, green","2002","2002","7021","Annual value","USD","640","","Official data"
"PP","Producer Prices","4","Algeria","5532","Producer Price (USD/tonne)","577","Dates","2002","2002","7021","Annual value","USD","1280.1","","Official data"
"PP","Producer Prices","4","Algeria","5532","Producer Price (USD/tonne)","1062","Eggs, hen, in shell","2002","2002","7021","Annual value","USD","1255","","Official data"
"PP","Producer Prices","4","Algeria","5532","Producer Price (USD/tonne)","512","Fruit, citrus nes","2002","2002","7021","Annual value","USD","489.4","","Official data"
"PP","Producer Prices","4","Algeria","5532","Producer Price (USD/tonne)","406","Garlic","2002","2002","7021","Annual value","USD","1330.3","","Official data"
"PP","Producer Prices","4","Algeria","5532","Producer Price (USD/tonne)","560","Grapes","2002","2002","7021","Annual value","USD","652.6","","Official data"
"PP","Producer Prices","4","Algeria","5532","Producer Price (USD/tonne)","497","Lemons and limes","2002","2002","7021","Annual value","USD","514.5","","Official data"
"PP","Producer Prices","4","Algeria","5532","Producer Price (USD/tonne)","372","Lettuce and chicory","2002","2002","7021","Annual value","USD","301.2","","Official data"
"PP","Producer Prices","4","Algeria","5532","Producer Price (USD/tonne)","945","Meat live weight, cattle","2002","2002","7021","Annual value","USD","2675.6","Fc","Calculated data"
"PP","Producer Prices","4","Algeria","5532","Producer Price (USD/tonne)","1095","Meat live weight, chicken","2002","2002","7021","Annual value","USD","1306.7","Fc","Calculated data"
"PP","Producer Prices","4","Algeria","5532","Producer Price (USD/tonne)","1013","Meat live weight, sheep","2002","2002","7021","Annual value","USD","2811.2","Fc","Calculated data"
"PP","Producer Prices","4","Algeria","5532","Producer Price (USD/tonne)","867","Meat, cattle","2002","2002","7021","Annual value","USD","5145.5","","Official data"
"PP","Producer Prices","4","Algeria","5532","Producer Price (USD/tonne)","1058","Meat, chicken","2002","2002","7021","Annual value","USD","1719.3","","Official data"
"PP","Producer Prices","4","Algeria","5532","Producer Price (USD/tonne)","977","Meat, sheep","2002","2002","7021","Annual value","USD","5622.4","","Official data"
"PP","Producer Prices","4","Algeria","5532","Producer Price (USD/tonne)","568","Melons, other (inc.cantaloupes)","2002","2002","7021","Annual value","USD","351.4","","Official data"
"PP","Producer Prices","4","Algeria","5532","Producer Price (USD/tonne)","882","Milk, whole fresh cow","2002","2002","7021","Annual value","USD","326.3","","Official data"
"PP","Producer Prices","4","Algeria","5532","Producer Price (USD/tonne)","75","Oats","2002","2002","7021","Annual value","USD","138","","Official data"
"PP","Producer Prices","4","Algeria","5532","Producer Price (USD/tonne)","403","Onions, dry","2002","2002","7021","Annual value","USD","301.2","","Official data"
"PP","Producer Prices","4","Algeria","5532","Producer Price (USD/tonne)","402","Onions, shallots, green","2002","2002","7021","Annual value","USD","200.8","","Official data"
"PP","Producer Prices","4","Algeria","5532","Producer Price (USD/tonne)","490","Oranges","2002","2002","7021","Annual value","USD","61.5","","Official data"
"PP","Producer Prices","4","Algeria","5532","Producer Price (USD/tonne)","521","Pears","2002","2002","7021","Annual value","USD","778.1","","Official data"
"PP","Producer Prices","4","Algeria","5532","Producer Price (USD/tonne)","417","Peas, green","2002","2002","7021","Annual value","USD","326.3","","Official data"
"PP","Producer Prices","4","Algeria","5532","Producer Price (USD/tonne)","116","Potatoes","2002","2002","7021","Annual value","USD","326.3","","Official data"
"PP","Producer Prices","4","Algeria","5532","Producer Price (USD/tonne)","394","Pumpkins, squash and gourds","2002","2002","7021","Annual value","USD","288.6","","Official data"
"PP","Producer Prices","4","Algeria","5532","Producer Price (USD/tonne)","495","Tangerines, mandarins, clementines, satsumas","2002","2002","7021","Annual value","USD","489.4","","Official data"
"PP","Producer Prices","4","Algeria","5532","Producer Price (USD/tonne)","388","Tomatoes","2002","2002","7021","Annual value","USD","351.4","","Official data"
"PP","Producer Prices","4","Algeria","5532","Producer Price (USD/tonne)","97","Triticale","2002","2002","7021","Annual value","USD","238.4","","Official data"
"PP","Producer Prices","4","Algeria","5532","Producer Price (USD/tonne)","463","Vegetables, fresh nes","2002","2002","7021","Annual value","USD","276.1","","Official data"
"PP","Producer Prices","4","Algeria","5532","Producer Price (USD/tonne)","420","Vegetables, leguminous nes","2002","2002","7021","Annual value","USD","665.1","","Official data"
"PP","Producer Prices","4","Algeria","5532","Producer Price (USD/tonne)","567","Watermelons","2002","2002","7021","Annual value","USD","213.3","","Official data"
"PP","Producer Prices","4","Algeria","5532","Producer Price (USD/tonne)","15","Wheat","2002","2002","7021","Annual value","USD","238.4","","Official data"
"PP","Producer Prices","4","Algeria","5532","Producer Price (USD/tonne)","515","Apples","2003","2003","7021","Annual value","USD","1085.3","","Official data"
"PP","Producer Prices","4","Algeria","5532","Producer Price (USD/tonne)","44","Barley","2003","2003","7021","Annual value","USD","180.9","","Official data"
"PP","Producer Prices","4","Algeria","5532","Producer Price (USD/tonne)","414","Beans, green","2003","2003","7021","Annual value","USD","607.3","","Official data"
"PP","Producer Prices","4","Algeria","5532","Producer Price (USD/tonne)","358","Cabbages and other brassicas","2003","2003","7021","Annual value","USD","310.1","","Official data"
"PP","Producer Prices","4","Algeria","5532","Producer Price (USD/tonne)","426","Carrots and turnips","2003","2003","7021","Annual value","USD","245.5","","Official data"
"PP","Producer Prices","4","Algeria","5532","Producer Price (USD/tonne)","393","Cauliflowers and broccoli","2003","2003","7021","Annual value","USD","413.5","","Official data"
"PP","Producer Prices","4","Algeria","5532","Producer Price (USD/tonne)","689","Chillies and peppers, dry","2003","2003","7021","Annual value","USD","697.7","","Official data"
"PP","Producer Prices","4","Algeria","5532","Producer Price (USD/tonne)","401","Chillies and peppers, green","2003","2003","7021","Annual value","USD","710.6","","Official data"
"PP","Producer Prices","4","Algeria","5532","Producer Price (USD/tonne)","577","Dates","2003","2003","7021","Annual value","USD","1188.7","","Official data"
"PP","Producer Prices","4","Algeria","5532","Producer Price (USD/tonne)","1062","Eggs, hen, in shell","2003","2003","7021","Annual value","USD","1524.6","","Official data"
"PP","Producer Prices","4","Algeria","5532","Producer Price (USD/tonne)","512","Fruit, citrus nes","2003","2003","7021","Annual value","USD","568.5","","Official data"
"PP","Producer Prices","4","Algeria","5532","Producer Price (USD/tonne)","406","Garlic","2003","2003","7021","Annual value","USD","1020.7","","Official data"
"PP","Producer Prices","4","Algeria","5532","Producer Price (USD/tonne)","560","Grapes","2003","2003","7021","Annual value","USD","891.5","","Official data"
"PP","Producer Prices","4","Algeria","5532","Producer Price (USD/tonne)","497","Lemons and limes","2003","2003","7021","Annual value","USD","516.8","","Official data"
"PP","Producer Prices","4","Algeria","5532","Producer Price (USD/tonne)","372","Lettuce and chicory","2003","2003","7021","Annual value","USD","323","","Official data"
"PP","Producer Prices","4","Algeria","5532","Producer Price (USD/tonne)","945","Meat live weight, cattle","2003","2003","7021","Annual value","USD","3003.3","Fc","Calculated data"
"PP","Producer Prices","4","Algeria","5532","Producer Price (USD/tonne)","1095","Meat live weight, chicken","2003","2003","7021","Annual value","USD","1689","Fc","Calculated data"
"PP","Producer Prices","4","Algeria","5532","Producer Price (USD/tonne)","1013","Meat live weight, sheep","2003","2003","7021","Annual value","USD","3223.7","Fc","Calculated data"
"PP","Producer Prices","4","Algeria","5532","Producer Price (USD/tonne)","867","Meat, cattle","2003","2003","7021","Annual value","USD","5775.6","","Official data"
"PP","Producer Prices","4","Algeria","5532","Producer Price (USD/tonne)","1058","Meat, chicken","2003","2003","7021","Annual value","USD","2222.4","","Official data"
"PP","Producer Prices","4","Algeria","5532","Producer Price (USD/tonne)","977","Meat, sheep","2003","2003","7021","Annual value","USD","6447.4","","Official data"
"PP","Producer Prices","4","Algeria","5532","Producer Price (USD/tonne)","568","Melons, other (inc.cantaloupes)","2003","2003","7021","Annual value","USD","542.7","","Official data"
"PP","Producer Prices","4","Algeria","5532","Producer Price (USD/tonne)","882","Milk, whole fresh cow","2003","2003","7021","Annual value","USD","348.9","","Official data"
"PP","Producer Prices","4","Algeria","5532","Producer Price (USD/tonne)","75","Oats","2003","2003","7021","Annual value","USD","193.8","","Official data"
